WARNING 2025-12-05 10:24:56,687 log Not Found: /favicon.ico
WARNING 2025-12-05 10:24:56,687 basehttp "GET /favicon.ico HTTP/1.1" 404 179
INFO 2025-12-05 10:38:30,376 autoreload C:\Users\OneTouch\Desktop\prashant_data\Backend-20250224T100201Z-001\Backend\test_manager\views.py changed, reloading.
INFO 2025-12-05 10:38:35,224 autoreload Watching for file changes with StatReloader
INFO 2025-12-05 10:38:42,294 basehttp "GET /api/user/roles/ HTTP/1.1" 200 277
INFO 2025-12-05 10:38:42,398 basehttp "GET /api/course/list/ HTTP/1.1" 200 195
INFO 2025-12-05 10:38:42,440 basehttp "GET /api/user/roles/ HTTP/1.1" 200 277
INFO 2025-12-05 10:38:42,483 basehttp "GET /api/course/list/ HTTP/1.1" 200 195
INFO 2025-12-05 10:38:42,638 basehttp "GET /api/result/Subject_Wise_Practice/?student_id=73&course_id=1&test_type=fullLength HTTP/1.1" 200 247
INFO 2025-12-05 10:38:42,650 basehttp "GET /api/result/Subject_Wise_Accuracy/?student_id=73&course_id=1&test_type=fullLength HTTP/1.1" 200 236
INFO 2025-12-05 10:39:22,372 basehttp "GET /api/result/Subject_Wise_Practice/?student_id=73&course_id=1&test_type=practiceTest HTTP/1.1" 200 249
INFO 2025-12-05 10:39:22,374 basehttp "GET /api/result/Subject_Wise_Accuracy/?student_id=73&course_id=1&test_type=practiceTest HTTP/1.1" 200 235
INFO 2025-12-05 10:39:26,356 basehttp "GET /api/result/Subject_Wise_Accuracy/?student_id=73&course_id=1&test_type=fullLength HTTP/1.1" 200 236
INFO 2025-12-05 10:39:26,395 basehttp "GET /api/result/Subject_Wise_Practice/?student_id=73&course_id=1&test_type=fullLength HTTP/1.1" 200 247
INFO 2025-12-05 10:39:34,485 basehttp "GET /api/result/Subject_Wise_Accuracy/?student_id=73&course_id=2&test_type=fullLength HTTP/1.1" 200 224
INFO 2025-12-05 10:39:34,486 basehttp "GET /api/result/Subject_Wise_Practice/?student_id=73&course_id=2&test_type=fullLength HTTP/1.1" 200 234
INFO 2025-12-05 10:39:36,970 basehttp "GET /api/result/Subject_Wise_Accuracy/?student_id=73&course_id=1&test_type=fullLength HTTP/1.1" 200 236
INFO 2025-12-05 10:39:36,976 basehttp "GET /api/result/Subject_Wise_Practice/?student_id=73&course_id=1&test_type=fullLength HTTP/1.1" 200 247
INFO 2025-12-05 10:40:58,802 basehttp "GET /api/course/list/ HTTP/1.1" 200 195
INFO 2025-12-05 10:40:58,885 basehttp "GET /api/course/list/ HTTP/1.1" 200 195
